DATE,DKL
2020-03-27,-47.277
2020-03-30,-18.533
2020-03-31,-28.202
2020-04-01,-2.676
2020-04-02,81.233
2020-04-03,-16.905
2020-04-07,68.969
2020-04-08,29.235
2020-04-09,5.287
2020-04-10,-63.016
2020-04-13,-3.99
2020-04-14,68.85
2020-04-15,-20.154
2020-04-16,45.092
2020-04-17,-27.771
2020-04-20,40.537
2020-04-21,-6.512
2020-04-22,74.869
2020-04-23,-22.655
2020-04-24,-53.085
2020-04-27,-18.433
2020-04-28,-42.929
2020-04-29,12.018
2020-04-30,61.49
2020-05-06,82.482
2020-05-07,-21.15
2020-05-08,28.306
2020-05-11,-7.344
2020-05-12,-6.078
2020-05-13,41.587
2020-05-14,-14.139
2020-05-15,-0.623
2020-05-18,-22.435
2020-05-19,11.808
2020-05-20,-20.114
2020-05-21,-40.566
2020-05-22,-51.54
2020-05-25,-9.255
2020-05-26,71.725
2020-05-27,-7.279
2020-05-28,-4.954
2020-05-29,34.748
2020-06-01,88.257
2020-06-02,16.137
2020-06-03,-14.788
2020-06-04,-11.242
2020-06-05,-9.707
2020-06-08,-7.698
2020-06-09,19.534
2020-06-10,-7.0
2020-06-11,-14.919
2020-06-12,84.074
2020-06-15,-11.504
2020-06-16,38.398
2020-06-17,13.067
2020-06-18,16.974
2020-06-19,25.159
2020-06-22,5.378
2020-06-23,-12.558
2020-06-24,-16.622
2020-06-29,-18.95
2020-06-30,49.545
2020-07-01,26.133
2020-07-02,68.85
2020-07-03,52.437
2020-07-06,94.745
2020-07-07,-24.399
2020-07-08,73.964
2020-07-09,79.061
2020-07-10,-33.558
2020-07-13,84.23
2020-07-14,-23.87
2020-07-15,-68.378
2020-07-16,-79.183
2020-07-17,-16.22
2020-07-20,80.753
2020-07-21,-13.924
2020-07-22,15.89
2020-07-23,4.385
2020-07-24,-70.851
2020-07-27,-10.268
2020-07-28,3.182
2020-07-29,90.632
2020-07-30,-11.49
2020-07-31,58.75
2020-08-03,70.089
2020-08-04,-28.667
2020-08-05,24.152
2020-08-06,9.408
2020-08-07,-30.003
2020-08-10,38.891
2020-08-11,-53.142
2020-08-12,5.938
2020-08-13,21.5
2020-08-14,28.163
2020-08-17,82.636
2020-08-18,19.139
2020-08-19,-36.211
2020-08-20,-18.405
2020-08-21,6.759
2020-08-24,11.054
2020-08-25,-18.492
2020-08-26,-51.823
2020-08-27,38.664
2020-08-28,49.888
2020-08-31,-17.028
2020-09-01,31.512
2020-09-02,14.355
2020-09-03,-31.074
2020-09-04,68.196
2020-09-07,-16.569
2020-09-08,57.527
2020-09-09,-18.047
2020-09-10,-83.086
2020-09-11,60.399
2020-09-14,34.323
2020-09-15,-9.477
2020-09-16,-7.539
2020-09-17,3.243
2020-09-18,54.611
2020-09-21,-22.639
2020-09-22,-26.772
2020-09-23,-1.953
2020-09-24,-65.533
2020-09-25,-37.007
2020-09-28,-42.27
2020-09-29,3.227
2020-09-30,-27.503
2020-10-09,53.839
2020-10-12,82.564
2020-10-13,13.281
2020-10-14,-27.674
2020-10-15,-25.985
2020-10-16,10.496
2020-10-19,-36.003
2020-10-20,49.97
2020-10-21,-37.35
2020-10-22,10.778
2020-10-23,-40.857
2020-10-26,7.559
2020-10-27,6.255
2020-10-28,9.924
2020-10-29,46.983
2020-10-30,-64.827
2020-11-02,8.391
2020-11-03,56.364
2020-11-04,-13.65
2020-11-05,50.38
2020-11-06,-18.378
2020-11-09,67.367
2020-11-10,-45.396
2020-11-11,-14.022
2020-11-12,-0.574
2020-11-13,4.472
2020-11-16,43.5
2020-11-17,-10.595
2020-11-18,41.99
2020-11-19,5.678
2020-11-20,46.149
2020-11-23,43.909
2020-11-24,13.58
2020-11-25,-57.147
2020-11-26,-8.548
2020-11-27,8.048
2020-11-30,-8.321
2020-12-01,75.165
2020-12-02,13.28
2020-12-03,-10.443
2020-12-04,-0.702
2020-12-07,-32.511
2020-12-08,-16.501
2020-12-09,-51.091
2020-12-10,9.734
2020-12-11,-49.949
2020-12-14,32.123
2020-12-15,1.556
2020-12-16,-26.116
2020-12-17,60.922
2020-12-18,6.309
2020-12-21,50.539
2020-12-22,-51.351
2020-12-23,42.916
2020-12-24,-35.583
2020-12-25,60.521
2020-12-28,-8.638
2020-12-29,-24.539
2020-12-30,39.638
2020-12-31,48.501
2021-01-04,37.207
2021-01-05,2.891
2021-01-06,-19.528
2021-01-07,-10.047
2021-01-08,10.926
2021-01-11,-48.163
2021-01-12,53.922
2021-01-13,-8.547
2021-01-14,0.594
2021-01-15,15.849
2021-01-18,59.867
2021-01-19,-4.844
2021-01-20,11.613
2021-01-21,38.193
2021-01-22,-25.093
2021-01-25,-18.52
2021-01-26,-23.272
2021-01-27,16.281
2021-01-28,-19.184
2021-01-29,-47.264
2021-02-01,23.034
2021-02-02,11.68
2021-02-03,-17.895
2021-02-04,-32.447
2021-02-05,-37.413
2021-02-08,15.723
2021-02-09,69.579
2021-02-10,19.02
2021-02-18,24.969
2021-02-19,71.342
2021-02-22,27.191
2021-02-23,-6.891
2021-02-24,-20.521
2021-02-25,-23.064
2021-02-26,20.004
2021-03-01,64.058
2021-03-02,-44.502
2021-03-03,78.799
2021-03-04,6.013
2021-03-05,26.457
2021-03-08,-53.911
2021-03-09,-35.561
2021-03-10,-50.946
2021-03-11,80.745
2021-03-12,20.236
2021-03-15,23.923
2021-03-16,30.415
2021-03-17,7.698
2021-03-18,3.186
2021-03-19,9.096
2021-03-22,66.256
2021-03-23,-51.249
2021-03-24,-8.059
2021-03-25,-8.545
2021-03-26,62.974
2021-03-29,4.029
2021-03-30,-4.57
2021-03-31,13.286
2021-04-01,16.454
2021-04-02,-8.012
2021-04-06,32.305
2021-04-07,46.464
2021-04-08,-14.84
2021-04-09,11.723
2021-04-12,-14.999
2021-04-13,-33.904
2021-04-14,60.103
2021-04-15,-10.982
2021-04-16,49.677
2021-04-19,51.718
2021-04-20,-13.722
2021-04-21,1.656
2021-04-22,-1.211
2021-04-23,-15.199
2021-04-26,-20.628
2021-04-27,-16.629
2021-04-28,23.088
2021-04-29,13.608
2021-04-30,-15.399
2021-05-06,26.306
2021-05-07,13.382
2021-05-10,48.134
2021-05-11,13.915
2021-05-12,63.117
2021-05-13,-11.64
2021-05-14,26.742
2021-05-17,-16.808
2021-05-18,33.112
2021-05-19,1.453
2021-05-20,-7.207
2021-05-21,19.014
2021-05-24,17.054
2021-05-25,43.886
2021-05-26,24.03
2021-05-27,33.797
2021-05-28,-15.802
2021-05-31,19.879
2021-06-01,23.96
2021-06-02,-20.456
2021-06-03,-1.203
2021-06-04,9.85
2021-06-07,12.06
2021-06-08,-4.138
2021-06-09,15.853
2021-06-10,14.763
2021-06-11,-11.559
2021-06-15,-34.277
2021-06-16,-20.463
2021-06-17,29.846
2021-06-18,38.911
2021-06-21,31.969
2021-06-22,17.316
2021-06-23,21.791
2021-06-24,-15.745
2021-06-25,24.085
2021-06-28,-6.551
2021-06-29,-27.811
2021-06-30,22.208
2021-07-01,-48.157
2021-07-02,-3.201
2021-07-05,37.27
2021-07-06,17.221
2021-07-07,54.311
2021-07-08,-10.599
2021-07-09,55.454
2021-07-12,10.457
2021-07-13,31.941
2021-07-14,-37.182
2021-07-15,18.719
2021-07-16,15.428
2021-07-19,-11.025
2021-07-20,46.445
2021-07-21,30.295
2021-07-22,38.962
2021-07-23,-5.335
2021-07-26,-38.931
2021-07-27,-55.909
2021-07-28,-32.988
2021-07-29,39.291
2021-07-30,40.584
2021-08-02,42.421
2021-08-03,-10.475
2021-08-04,56.282
2021-08-05,-11.22
2021-08-06,25.005
2021-08-09,28.417
2021-08-10,39.468
2021-08-11,39.003
2021-08-12,22.274
2021-08-13,20.602
2021-08-16,-7.255
2021-08-17,-51.556
2021-08-18,50.687
2021-08-19,-15.443
2021-08-20,12.22
2021-08-23,53.573
2021-08-24,19.889
2021-08-25,33.405
2021-08-26,10.263
2021-08-27,17.754
2021-08-30,7.217
2021-08-31,30.222
2021-09-01,-9.244
2021-09-02,67.544
2021-09-03,-11.565
2021-09-06,18.972
2021-09-07,66.861
2021-09-08,40.777
2021-09-09,30.615
2021-09-10,-14.552
2021-09-13,43.513
2021-09-14,-45.05
2021-09-15,43.069
2021-09-16,-58.809
2021-09-17,-9.933
2021-09-22,66.477
2021-09-23,1.299
2021-09-24,-56.473
2021-09-27,-66.988
2021-09-28,44.943
2021-09-29,-60.616
2021-09-30,44.011
2021-10-08,-5.943
2021-10-11,-21.871
2021-10-12,-42.626
2021-10-13,-10.77
2021-10-14,35.493
2021-10-15,-11.447
2021-10-18,55.873
2021-10-19,31.851
2021-10-20,22.592
2021-10-21,-6.936
2021-10-22,-44.225
2021-10-25,41.464
2021-10-26,-15.669
2021-10-27,-24.957
2021-10-28,-44.433
2021-10-29,38.442
2021-11-01,43.904
2021-11-02,-49.883
2021-11-03,27.928
2021-11-04,35.459
2021-11-05,-31.279
2021-11-08,27.851
2021-11-09,15.903
2021-11-10,19.425
2021-11-11,51.667
2021-11-12,17.746
2021-11-15,6.705
2021-11-16,-23.585
2021-11-17,50.952
2021-11-18,-11.561
2021-11-19,53.513
2021-11-22,30.032
2021-11-23,25.084
2021-11-24,11.184
2021-11-25,-18.281
2021-11-26,-0.075
2021-11-29,43.828
2021-11-30,5.602
2021-12-01,50.741
2021-12-02,-19.489
2021-12-03,31.516
2021-12-06,-28.263
2021-12-07,-15.779
2021-12-08,34.112
2021-12-09,28.991
2021-12-10,11.58
2021-12-13,12.829
2021-12-14,-1.598
2021-12-15,20.924
2021-12-16,48.289
2021-12-17,-8.881
2021-12-20,-19.607
2021-12-21,64.45
2021-12-22,-13.877
2021-12-23,5.611
2021-12-24,-40.333
2021-12-27,13.041
2021-12-28,-1.259
2021-12-29,-2.724
2021-12-30,41.717
2021-12-31,21.938
2022-01-04,38.024
2022-01-05,-30.099
2022-01-06,41.831
2022-01-07,-22.695
2022-01-10,32.61
2022-01-11,-8.004
2022-01-12,27.354
2022-01-13,-26.658
2022-01-14,-18.441
2022-01-17,39.333
2022-01-18,-13.34
2022-01-19,23.185
2022-01-20,-29.577
2022-01-21,-32.985
2022-01-24,7.858
2022-01-25,-80.495
2022-01-26,26.501
2022-01-27,-78.221
2022-01-28,0.455
2022-02-07,26.817
2022-02-08,71.686
2022-02-09,58.466
2022-02-10,16.899
2022-02-11,-31.043
2022-02-14,-7.205
2022-02-15,-6.204
2022-02-16,34.594
2022-02-17,-7.062
2022-02-18,74.698
2022-02-21,49.91
2022-02-22,-24.555
2022-02-23,28.998
2022-02-24,-50.181
2022-02-25,7.522
2022-02-28,5.652
2022-03-01,32.969
2022-03-02,48.272
2022-03-03,20.325
2022-03-04,-39.469
2022-03-07,-42.526
2022-03-08,-69.463
2022-03-09,-35.694
2022-03-10,2.762
2022-03-11,57.817
2022-03-14,-55.685
2022-03-15,-76.281
2022-03-16,67.253
2022-03-17,14.377
2022-03-18,69.684
2022-03-21,27.594
2022-03-22,21.746
2022-03-23,1.88
2022-03-24,-24.443
2022-03-25,-7.188
2022-03-28,32.22
2022-03-29,-23.088
2022-03-30,57.322
2022-03-31,10.15
2022-04-01,32.12
2022-04-06,49.899
2022-04-07,-49.92
2022-04-08,16.023
2022-04-11,-55.87
2022-04-12,49.716
2022-04-13,-26.94
2022-04-14,38.736
2022-04-15,-27.414
2022-04-18,8.866
2022-04-19,40.674
2022-04-20,-41.269
2022-04-21,-71.856
2022-04-22,11.004
2022-04-25,-80.949
2022-04-26,-52.492
2022-04-27,79.78
2022-04-28,-1.872
2022-04-29,80.48
2022-05-05,49.307
2022-05-06,6.958
2022-05-09,61.008
2022-05-10,78.854
2022-05-11,-1.576
2022-05-12,27.694
2022-05-13,19.392
2022-05-16,-9.906
2022-05-17,-6.171
2022-05-18,11.1
2022-05-19,78.948
2022-05-20,40.03
2022-05-23,37.475
2022-05-24,-77.383
2022-05-25,73.185
2022-05-26,19.758
2022-05-27,-8.968
2022-05-30,2.852
2022-05-31,35.623
2022-06-01,16.951
2022-06-02,21.895
2022-06-06,51.24
2022-06-07,-2.537
2022-06-08,13.69
2022-06-09,-25.25
2022-06-10,82.696
2022-06-13,20.44
2022-06-14,56.833
2022-06-15,9.19
2022-06-16,-8.839
2022-06-17,36.45
2022-06-20,14.025
2022-06-21,-9.505
2022-06-22,-31.776
2022-06-23,64.424
2022-06-24,16.656
2022-06-27,12.414
2022-06-28,51.477
2022-06-29,-49.959
2022-06-30,20.112
2022-07-01,-1.011
2022-07-04,20.588
2022-07-05,-5.248
2022-07-06,-38.209
2022-07-07,36.143
2022-07-08,-8.501
2022-07-11,-15.189
2022-07-12,-21.497
2022-07-13,40.383
2022-07-14,-8.082
2022-07-15,-46.353
2022-07-18,74.194
2022-07-19,20.831
2022-07-20,26.248
2022-07-21,-13.743
2022-07-22,-2.215
2022-07-25,-34.728
2022-07-26,52.132
2022-07-27,23.73
2022-07-28,12.144
2022-07-29,-20.452
2022-08-01,10.028
2022-08-02,-69.168
2022-08-03,-29.794
2022-08-04,26.134
2022-08-05,27.211
2022-08-08,54.526
2022-08-09,8.207
2022-08-10,18.057
2022-08-11,41.997
2022-08-12,12.271
2022-08-15,24.532
2022-08-16,30.841
2022-08-17,18.684
2022-08-18,-6.75
2022-08-19,-19.214
2022-08-22,32.619
2022-08-23,26.729
2022-08-24,-64.4
2022-08-25,-1.409
2022-08-26,-25.997
2022-08-29,67.375
2022-08-30,-15.66
2022-08-31,-52.703
2022-09-01,-17.231
2022-09-02,29.649
2022-09-05,33.645
2022-09-06,65.285
2022-09-07,23.735
2022-09-08,-30.218
2022-09-09,18.956
2022-09-13,-18.732
2022-09-14,20.98
2022-09-15,-55.859
2022-09-16,-72.694
2022-09-19,-27.519
2022-09-20,30.371
2022-09-21,56.76
2022-09-22,10.209
2022-09-23,-48.76
2022-09-26,-48.521
2022-09-27,60.377
2022-09-28,-65.482
2022-09-29,-57.368
2022-09-30,-13.976
2022-10-10,-46.0
2022-10-11,30.016
2022-10-12,83.851
2022-10-13,34.618
2022-10-14,68.604
2022-10-17,67.829
2022-10-18,-15.369
2022-10-19,-24.822
2022-10-20,-3.392
2022-10-21,-5.603
2022-10-24,-55.945
2022-10-25,7.431
2022-10-26,48.811
2022-10-27,-0.685
2022-10-28,-73.86
