DATE,UDV,GMS,VOL
2014-04-15,-38.333,-70563412,184078738
2014-04-16,37.384,57018366,152521367
2014-04-17,-24.176,-36519806,151060784
2014-04-18,32.583,46582454,142967445
2014-04-21,-51.002,-84056218,164809520
2014-04-22,3.156,5279847,167279210
2014-04-23,0.325,430648,132561851
2014-04-24,-24.356,-33061989,135742300
2014-04-25,-58.272,-92436222,158628101
2014-04-28,-60.944,-96515856,158367567
2014-04-29,62.785,76960941,122578394
2014-04-30,31.197,37107229,118945840
2014-05-05,35.81,45173543,126149264
2014-05-06,43.634,57596162,131997070
2014-05-07,-37.794,-48571012,128514600
2014-05-08,35.998,47698298,132501289
2014-05-09,-17.077,-22026052,128978487
2014-05-12,83.559,156567362,187374080
2014-05-13,-9.372,-15109715,161221203
2014-05-14,-7.344,-9403929,128052200
2014-05-15,-58.844,-78174287,132849974
2014-05-16,22.277,25886447,116202536
2014-05-19,-24.942,-27350006,109653110
2014-05-20,-14.019,-15471188,110357916
2014-05-21,78.659,86405208,109848025
2014-05-22,-13.255,-18081812,136413653
2014-05-23,64.99,77277803,118907176
2014-05-26,33.294,44815226,134604954
2014-05-27,-14.874,-18613982,125143200
2014-05-28,74.665,116199207,155626435
2014-05-29,-44.025,-67529149,153387069
2014-05-30,17.086,23658950,138469726
2014-06-03,-16.784,-21701085,129292891
2014-06-04,-32.764,-42716300,130377619
2014-06-05,76.64,96026964,125295407
2014-06-06,-26.807,-34237396,127716215
2014-06-09,-3.023,-3705974,122591304
2014-06-10,75.735,109319776,144346029
2014-06-11,30.259,43243900,142911746
2014-06-12,3.006,4525910,150587273
2014-06-13,72.189,128231949,177632782
2014-06-16,40.787,72364034,177420224
2014-06-17,-30.128,-48288849,160280264
2014-06-18,-22.592,-35910253,158954493
2014-06-19,-75.484,-127906021,169446895
2014-06-20,55.754,68786209,123375399
2014-06-23,32.4,43001989,132720700
2014-06-24,47.84,65356306,136615427
2014-06-25,-14.823,-19142724,129143467
2014-06-26,79.095,126679486,160160999
2014-06-27,52.398,99695559,190267296
2014-06-30,38.205,73745001,193022040
2014-07-01,25.777,50009767,194011337
2014-07-02,35.577,74266624,208750503
2014-07-03,36.655,83993430,229143384
2014-07-04,-13.802,-27688451,200617098
2014-07-07,14.336,26583170,185431016
2014-07-08,36.002,67994071,188863679
2014-07-09,-48.374,-106551687,220265556
2014-07-10,25.026,47176933,188509004
2014-07-11,54.631,109041961,199595618
2014-07-14,62.554,137877997,220414843
2014-07-15,9.688,23462804,242186392
2014-07-16,-0.433,-1022712,235973221
2014-07-17,-21.815,-40032488,183511939
2014-07-18,38.79,72059260,185767451
2014-07-21,3.062,5175566,169019190
2014-07-22,83.258,178104400,213918116
2014-07-23,0.642,1509574,235310256
2014-07-24,39.778,108968307,273940021
2014-07-25,59.648,141165377,236663276
2014-07-28,81.9,298278307,364196526
2014-07-29,36.412,120305952,330398252
2014-07-30,23.214,71154058,306513232
2014-07-31,64.148,178389464,278090930
2014-08-01,-31.776,-102899014,323825174
2014-08-04,81.646,234543498,287269971
2014-08-05,22.175,67431373,304092555
2014-08-06,40.122,122909660,306343624
2014-08-07,-51.244,-153925675,300377524
2014-08-08,25.985,61552163,236872845
2014-08-11,81.749,217501021,266058977
2014-08-12,24.303,66973172,275570926
2014-08-13,11.585,35692677,308088362
2014-08-14,-26.883,-81240578,302203903
2014-08-15,69.016,191187866,277019172
2014-08-18,54.142,166989144,308429689
2014-08-19,5.012,16820236,335575267
2014-08-20,1.977,6069207,306960487
2014-08-21,-13.177,-38790749,294371891
2014-08-22,41.887,118351838,282553288
2014-08-25,-29.985,-83635699,278923501
2014-08-26,-44.496,-125443226,281918779
2014-08-27,25.613,55032395,214864245
2014-08-28,-37.216,-82041439,220445103
2014-08-29,58.839,107710582,183059917
2014-09-01,79.85,184136037,230603260
2014-09-02,79.732,261794823,328342896
2014-09-03,43.448,157065630,361499478
2014-09-04,58.476,206415459,352994272
2014-09-05,31.508,113975691,361735715
2014-09-09,31.094,107218884,344822919
2014-09-10,32.67,111016477,339808719
2014-09-11,-5.258,-20932404,398072031
2014-09-12,76.415,255955381,334954397
2014-09-15,47.339,178702744,377499242
2014-09-16,-55.187,-281027693,509230947
2014-09-17,46.098,163190283,354011124
2014-09-18,36.361,115814406,318509369
2014-09-19,45.95,135868314,295686409
2014-09-22,-40.499,-123279599,304399455
2014-09-23,74.524,206628819,277266308
2014-09-24,83.124,310036127,372980965
2014-09-25,-20.608,-79731608,386888256
2014-09-26,39.779,122695246,308442300
2014-09-29,35.438,123141628,347480065
2014-09-30,8.297,26869059,323840672
2014-10-08,50.81,177595928,349527918
2014-10-09,18.915,79113182,418266442
2014-10-10,3.003,11922558,397024413
2014-10-13,14.554,52073459,357802835
2014-10-14,-0.085,-299843,351921579
2014-10-15,28.776,101373154,352284873
2014-10-16,-28.969,-116053219,400615927
2014-10-17,-31.345,-112211865,357986349
2014-10-20,51.268,139406458,271918486
2014-10-21,-38.313,-108047775,282009858
2014-10-22,-43.176,-111576952,258421385
2014-10-23,-40.277,-111622165,277135528
2014-10-24,1.903,4113879,216170035
2014-10-27,23.929,52148798,217929112
2014-10-28,92.168,278508032,302173470
2014-10-29,72.69,313838571,431748458
2014-10-30,34.57,153864584,445082301
2014-10-31,21.72,102284655,470923016
2014-11-03,43.163,193366713,447992034
2014-11-04,15.397,70783585,459720175
2014-11-05,-19.571,-78193578,399546059
2014-11-06,27.826,97482198,350328084
2014-11-07,-26.267,-117786767,448422618
2014-11-10,68.576,298063059,434647328
2014-11-11,-47.428,-270650074,570656648
2014-11-12,88.958,320696613,360502505
2014-11-13,-21.316,-91747067,430423333
2014-11-14,-1.814,-5908094,325716236
2014-11-17,-0.423,-1359652,321284106
2014-11-18,9.623,28650705,297733484
2014-11-19,18.581,54294124,292205918
2014-11-20,21.168,55418729,261801253
2014-11-21,70.922,232345073,327604718
2014-11-24,54.017,290731480,538221382
2014-11-25,70.608,337252866,477639711
2014-11-26,16.737,83849025,500976646
2014-11-27,30.089,163917464,544777319
2014-11-28,27.619,178837463,647522856
2014-12-01,-6.639,-41340577,622648801
2014-12-02,84.355,502404012,595581794
2014-12-03,29.626,235270509,794145009
2014-12-04,84.203,632370859,751004724
2014-12-05,-29.384,-256317575,872291492
2014-12-08,77.779,614353745,789871177
2014-12-09,-77.688,-798968419,1028426247
2014-12-10,86.65,595810551,687603933
2014-12-11,41.899,281688942,672306786
2014-12-12,10.424,60088742,576457779
2014-12-15,40.647,233472532,574391285
2014-12-16,31.879,198402927,622359618
2014-12-17,11.434,80875417,707319811
2014-12-18,3.652,21005568,575130772
2014-12-19,31.444,213354165,678527063
2014-12-22,-16.444,-137042351,833408811
2014-12-23,-50.386,-280335018,556369989
2014-12-24,-8.874,-43656580,491959459
2014-12-25,82.318,399854413,485744517
2014-12-26,51.013,300066267,588215752
2014-12-29,-18.15,-119143028,656446922
2014-12-30,-9.038,-47226586,522513662
2014-12-31,57.313,294658186,514122865
2015-01-05,56.559,385898979,682289506
2015-01-06,20.228,131113192,648191745
2015-01-07,27.065,139133545,514072357
2015-01-08,-48.179,-237067376,492053539
2015-01-09,-15.032,-77192854,513533996
2015-01-12,-41.891,-176339295,420952708
2015-01-13,36.584,120461214,329273726
2015-01-14,-13.388,-44486359,332274515
2015-01-15,77.097,286660036,371819421
2015-01-16,28.664,126713204,442062788
2015-01-19,-55.606,-301997305,543102894
2015-01-20,77.862,386107090,495885635
2015-01-21,84.113,479637123,570226688
2015-01-22,45.475,229798962,505333235
2015-01-23,-29.08,-146347085,503252037
2015-01-26,65.205,302125234,463347840
2015-01-27,-4.75,-25375024,534174782
2015-01-28,-17.556,-76554182,436066392
2015-01-29,7.487,29644778,395952877
2015-01-30,-49.533,-189031309,381626074
2015-02-02,-7.773,-27461650,353294343
2015-02-03,66.016,239586242,362923701
2015-02-04,-32.016,-120077781,375056163
2015-02-05,-55.053,-241281137,438273794
2015-02-06,-55.641,-203527084,365787072
2015-02-09,20.801,62399239,299988193
2015-02-10,73.51,202352459,275272415
2015-02-11,26.645,74670940,280245337
2015-02-12,33.789,102384200,303006772
2015-02-13,45.787,177844729,388413594
2015-02-16,52.754,189778458,359743626
2015-02-17,15.906,55495551,348898162
2015-02-25,-18.877,-66485279,352201646
2015-02-26,72.891,311697702,427622323
2015-02-27,25.612,113237911,442136384
2015-03-02,33.087,179752742,543278167
2015-03-03,-19.39,-113562391,585679540
2015-03-04,37.78,179683826,475602100
2015-03-05,0.198,995251,502488757
2015-03-06,-14.869,-66956941,450310621
2015-03-09,76.49,351926818,460097253
2015-03-10,27.482,120710664,439233474
2015-03-11,0.374,1637377,437560708
2015-03-12,20.38,102208824,501527510
2015-03-13,39.206,182504652,465503213
2015-03-16,90.354,548447400,607000366
2015-03-17,43.056,335064061,778207281
2015-03-18,79.72,637034253,799093089
2015-03-19,15.419,121321583,786849648
2015-03-20,24.432,184568042,755439187
2015-03-23,70.269,559284783,795923426
2015-03-24,-2.329,-22111184,949459540
2015-03-25,-4.957,-39066538,788042298
2015-03-26,7.016,51391766,732527686
2015-03-27,37.595,225796372,600601933
2015-03-30,62.442,495370897,793330812
2015-03-31,-47.829,-388414925,812087901
2015-04-01,85.47,584327863,683665220
2015-04-02,21.388,160001133,748086821
2015-04-03,75.92,569343858,749926802
2015-04-07,62.609,526358023,840711820
2015-04-08,-4.857,-43933055,904450492
2015-04-09,-43.803,-375150181,856454551
2015-04-10,86.732,622462805,717684363
2015-04-13,49.822,416584446,836148690
2015-04-14,16.983,145929548,859250088
2015-04-15,-36.894,-307658022,833897937
2015-04-16,87.462,644100010,736435052
2015-04-17,25.51,240494081,942756046
2015-04-20,-1.123,-12528542,1115577829
2015-04-21,62.35,543711446,872026043
2015-04-22,72.427,698015000,963746827
2015-04-23,5.209,50554949,970516513
2015-04-24,9.628,86819813,901781244
2015-04-27,30.692,285496712,930189517
2015-04-28,-25.579,-250038922,977534927
2015-04-29,37.063,267340785,721315237
2015-04-30,-10.435,-77410054,741810269
2015-05-04,30.886,216855528,702115151
2015-05-05,-79.879,-642617989,804487901
2015-05-06,-47.564,-328348940,690333333
2015-05-07,-47.51,-273220044,575073203
2015-05-08,71.823,436854472,608239364
2015-05-11,89.493,672058867,750966099
2015-05-12,44.314,355456450,802135873
2015-05-13,2.98,23849827,800284671
2015-05-14,11.0,81048299,736795901
2015-05-15,-34.995,-246122655,703311286
2015-05-18,16.187,102509620,633264662
2015-05-19,79.414,561053761,706495993
2015-05-20,10.548,88327295,837390031
2015-05-21,77.755,600023165,771685339
2015-05-22,30.696,314033592,1023043031
2015-05-25,93.033,963707381,1035876777
2015-05-26,53.847,584138460,1084813574
2015-05-27,3.707,39186411,1057031734
2015-05-28,-75.437,-920480741,1220190505
2015-05-29,1.926,18428343,956690575
2015-06-01,88.848,791388463,890724784
2015-06-02,58.857,562003809,954857228
2015-06-03,-13.522,-129664138,958941979
2015-06-04,1.738,17292285,994854003
2015-06-05,17.412,197538496,1134507150
2015-06-08,22.12,255881846,1156773057
2015-06-09,2.113,20929466,990716933
2015-06-10,49.336,439010083,889843215
2015-06-11,20.858,178291745,854783883
2015-06-12,31.316,296199149,945833542
2015-06-15,-14.884,-145534748,977764495
2015-06-16,-52.591,-445711376,847500888
2015-06-17,45.185,359939246,796595261
2015-06-18,-56.983,-424792445,745467539
2015-06-19,-76.446,-528977406,691960491
2015-06-23,41.094,294196493,715905257
2015-06-24,70.952,582061628,820364440
2015-06-25,-66.216,-559517603,844987097
2015-06-26,-85.807,-681815567,794588458
2015-06-29,-74.148,-713239542,961914960
2015-06-30,92.253,950812182,1030661333
2015-07-01,-73.488,-649010809,883156818
2015-07-02,-80.362,-664429716,826794242
2015-07-03,-77.35,-615198707,795345195
2015-07-06,-83.69,-913751651,1091826455
2015-07-07,-19.436,-158024488,813061497
2015-07-08,36.532,319644684,874981197
2015-07-09,99.744,760996268,762946051
2015-07-10,97.899,630368407,643897636
2015-07-13,76.317,609800047,799035985
2015-07-14,-20.191,-179922078,891089968
2015-07-15,-73.403,-643061011,876070951
2015-07-16,73.139,554849372,758619805
2015-07-17,91.225,677426399,742586227
2015-07-20,40.862,346161058,847146494
2015-07-21,82.858,636848761,768605807
2015-07-22,29.629,239870251,809571591
2015-07-23,94.577,834944928,882824704
2015-07-24,-54.076,-526776504,974133928
2015-07-27,-93.738,-808460408,862466618
2015-07-28,52.199,460623250,882432754
2015-07-29,84.589,585005957,691590172
2015-07-30,-54.45,-391593064,719181725
2015-07-31,11.917,65835908,552431486
2015-08-03,-16.065,-90731837,564795273
2015-08-04,95.339,564203912,591786281
2015-08-05,-38.493,-234135138,608247613
2015-08-06,60.092,273176605,454597253
2015-08-07,84.365,476965759,565362934
2015-08-10,97.109,753410328,775843768
2015-08-11,7.843,66475827,847612239
2015-08-12,-3.018,-20949834,694110662
2015-08-13,91.177,623850935,684220196
2015-08-14,-5.05,-38388782,760191368
2015-08-17,64.047,481054179,751099248
2015-08-18,-93.951,-832073002,885641271
2015-08-19,96.023,733489270,763865776
2015-08-20,-54.631,-349574842,639885728
2015-08-21,-76.894,-455971487,592990243
2015-08-24,-94.941,-463939683,488659300
2015-08-25,-41.493,-221150047,532978588
2015-08-26,-52.747,-393787274,746564302
2015-08-27,59.913,379267679,633028589
2015-08-28,94.822,682218131,719471122
2015-08-31,-26.48,-166625950,629247445
2015-09-01,-17.916,-111759703,623787489
2015-09-02,51.119,323983421,633780196
2015-09-07,-20.515,-100699706,490854486
2015-09-08,96.373,413395827,428954635
2015-09-09,86.864,567149201,652916403
2015-09-10,-8.461,-40253849,475759441
2015-09-11,45.073,179043670,397232842
2015-09-14,-77.859,-433138542,556308804
2015-09-15,-65.06,-274153601,421385947
2015-09-16,99.327,481659002,484922839
2015-09-17,-68.342,-384692876,562893123
2015-09-18,21.088,79633105,377629442
2015-09-21,94.992,423849859,446193877
2015-09-22,22.834,117946624,516546714
2015-09-23,5.873,26310539,447961164
2015-09-24,51.344,213850059,416505431
2015-09-25,-64.83,-284993521,439603619
2015-09-28,57.767,177107073,306589070
2015-09-29,-21.467,-68906864,320993622
2015-09-30,-12.73,-35596678,279634878
2015-10-08,30.1,132355013,439716966
2015-10-09,71.851,325489847,453008893
2015-10-12,92.371,639077470,691860644
2015-10-13,82.512,466762472,565692317
2015-10-14,-30.029,-170045467,566271074
2015-10-15,98.323,587916780,597945648
2015-10-16,40.567,287971831,709865355
2015-10-19,-7.578,-52692339,695366126
2015-10-20,70.197,433388805,617390594
2015-10-21,-79.263,-656876560,828730079
2015-10-22,97.124,597635395,615329562
2015-10-23,69.253,477968775,690181401
2015-10-26,-24.064,-173515043,721058024
2015-10-27,38.421,254133250,661451310
2015-10-28,-46.561,-281570062,604735675
2015-10-29,12.643,62506517,494397971
2015-10-30,-5.216,-26851099,514738042
2015-11-02,-19.187,-92064881,479824894
2015-11-03,-18.229,-72221675,396182045
2015-11-04,98.357,635198474,645809483
2015-11-05,37.203,346791681,932169055
2015-11-06,92.993,715821346,769758394
2015-11-09,63.629,556521272,874632567
2015-11-10,47.672,377535520,791940553
2015-11-11,48.027,341498091,711059750
2015-11-12,-21.052,-153782510,730481922
2015-11-13,-15.448,-104198373,674531304
2015-11-16,95.738,517233464,540261553
2015-11-17,-47.484,-355846529,749401753
2015-11-18,-43.211,-247661621,573140472
2015-11-19,87.926,453019633,515230681
2015-11-20,31.142,199784583,641530521
2015-11-23,-26.719,-171676607,642532228
2015-11-24,27.896,139853126,501339542
2015-11-25,67.06,379031036,565210089
2015-11-26,-26.854,-166931056,621632317
2015-11-27,-86.084,-590002683,685380185
2015-11-30,4.753,28158773,592426200
2015-12-01,18.58,91395611,491906476
2015-12-02,21.415,113070205,527990266
2015-12-03,76.645,372927180,486563429
2015-12-04,-15.679,-76185622,485893388
2015-12-07,37.162,159231678,428480723
2015-12-08,-49.317,-225506227,457263220
2015-12-09,9.519,38471703,404155649
2015-12-10,-13.65,-55480326,406457253
2015-12-11,-8.36,-30457974,364336502
2015-12-14,86.36,350788132,406194017
2015-12-15,24.404,98524105,403725284
2015-12-16,-0.039,-157609,400223199
2015-12-17,82.839,475198095,573639279
2015-12-18,-5.705,-31064670,544483212
2015-12-21,63.214,356616907,564139825
2015-12-22,24.405,126727984,519264648
2015-12-23,-29.026,-167251805,576208197
2015-12-24,-18.534,-80378284,433672813
2015-12-25,32.028,125420077,391595732
2015-12-28,-72.165,-373252919,517221093
2015-12-29,61.092,228483962,373996998
2015-12-30,21.433,84926633,396239492
2015-12-31,-53.491,-201775576,377211880
2016-01-04,-97.985,-358589292,365962619
2016-01-05,83.404,439858919,527382973
2016-01-06,92.493,427595263,462299400
2016-01-07,-99.328,-133351322,134254055
2016-01-08,-14.797,-79525068,537436290
2016-01-11,-77.065,-386184034,501116811
2016-01-12,-0.507,-2033382,401341743
2016-01-13,-71.885,-272223231,378694969
2016-01-14,99.832,414481112,415176906
2016-01-15,-73.453,-290233061,395126154
2016-01-18,91.134,306863727,336718193
2016-01-19,98.987,405785143,409936567
2016-01-20,-15.559,-65066069,418198534
2016-01-21,-72.021,-270446252,375508279
2016-01-22,23.41,73805181,315274632
2016-01-25,12.715,37677033,296324560
2016-01-26,-87.693,-348534657,397448762
2016-01-27,-40.493,-165485778,408678746
2016-01-28,-70.429,-223660284,317567247
2016-01-29,97.003,331480096,341720203
2016-02-01,-46.728,-135703805,290409784
2016-02-02,97.641,300210185,307463740
2016-02-03,70.825,204584309,288857904
2016-02-04,82.217,271522127,330248796
2016-02-05,-50.394,-137028273,271915284
2016-02-15,93.688,235348230,251205405
2016-02-16,97.924,365242818,372987474
2016-02-17,74.238,313034789,421662352
2016-02-18,-37.911,-162901985,429691538
2016-02-19,42.167,140491124,333178968
2016-02-22,57.11,251951608,441165520
2016-02-23,-23.046,-93244869,404594945
2016-02-24,52.375,217090792,414497079
2016-02-25,-93.917,-479086266,510114782
2016-02-26,-11.915,-45045874,378067922
2016-02-29,-71.209,-278966626,391759060
2016-03-01,84.227,318529471,378179710
2016-03-02,99.933,510701406,511044706
2016-03-03,5.074,27570436,543367971
2016-03-04,-26.953,-144330553,535492901
2016-03-07,43.904,173162412,394415372
2016-03-08,2.496,10909184,437043316
2016-03-09,-7.881,-26917364,341532751
2016-03-10,-73.008,-199804412,273675728
2016-03-11,43.501,104469035,240153363
2016-03-14,87.345,330472634,378352408
2016-03-15,-23.088,-72785573,315256993
2016-03-16,-33.698,-107679210,319544979
2016-03-17,90.031,368926697,409776480
2016-03-18,86.595,516488196,596442619
2016-03-21,81.158,530920193,654179323
2016-03-22,3.13,16307257,521011099
2016-03-23,63.656,282132155,443216731
2016-03-24,-34.995,-168779072,482297638
2016-03-25,48.19,177184470,367681198
2016-03-28,-48.009,-201406485,419516906
2016-03-29,-54.978,-202811825,368898004
2016-03-30,94.312,390304229,413843861
2016-03-31,-17.618,-78386997,444925739
2016-04-01,3.049,12132706,397924552
2016-04-05,95.077,466739006,490906059
2016-04-06,29.047,134810879,464110264
2016-04-07,-58.498,-268058654,458232237
2016-04-08,-12.346,-47739157,386662409
2016-04-11,54.056,238428271,441076455
2016-04-12,-20.714,-78220796,377629798
